drive_id,name,outcome,invoice_id,is_invoice,document_type,entity_id,entity_source,counterparty_id,vendor_flag,coa,duplicate_of,timestamp
Drivemate FTIA00003612.pdf,Drivemate FTIA00003612.pdf,stray_loaded,1788,True,tax_invoice,3,bill_to,123,MATCHED,5033,,2026-07-31T00:18:59.831037
5123420472-04 Jul 2025 DN.pdf,5123420472-04 Jul 2025 DN.pdf,stray_loaded,1789,True,tax_invoice,2,bill_to,,QUARANTINE,,,2026-07-31T00:19:15.217150
KWI202303430367.pdf,KWI202303430367.pdf,covered,,,,,,,,,inv#583,2026-07-31T00:19:32.380389
Invoice_INVFR0397095.pdf,Invoice_INVFR0397095.pdf,covered,,,,,,,,,inv#814,2026-07-31T00:19:32.409452
SKV199P LOD.pdf,SKV199P LOD.pdf,not_invoice,1790,False,letter,2,bill_to,665,MATCHED,5032,,2026-07-31T00:19:32.438060
INV0000308939 Dec billing.pdf,INV0000308939 Dec billing.pdf,stray_loaded,1791,True,tax_invoice,3,bill_to,509,MATCHED,5060,,2026-07-31T00:19:39.905311
Invoice_INVFR0327839.pdf,Invoice_INVFR0327839.pdf,covered,,,,,,,,,inv#1345,2026-07-31T00:19:53.134227
1SR2TA  42306_Fee invoice.pdf,1SR2TA  42306_Fee invoice.pdf,covered,,,,,,,,,inv#1065,2026-07-31T00:19:53.161081
FLM - 35780874_Fee invoice - F24LV.pdf,FLM - 35780874_Fee invoice - F24LV.pdf,stray_loaded,1792,True,tax_invoice,3,bill_to,72,MATCHED,5034,,2026-07-31T00:19:53.189942
FINV7081.pdf,FINV7081.pdf,covered,,,,,,,,,inv#521,2026-07-31T00:19:59.269816
Invoice INV132850.pdf,Invoice INV132850.pdf,covered,,,,,,,,,inv#1501,2026-07-31T00:19:59.297729
391790 - RTN251079 (1).PDF,391790 - RTN251079 (1).PDF,covered,,,,,,,,,inv#888,2026-07-31T00:19:59.325675
Excess Request_zPSsdRXx_20260204_112629.pdf,Excess Request_zPSsdRXx_20260204_112629.pdf,not_invoice,1793,False,letter,3,bill_to,342,MATCHED,,,2026-07-31T00:19:59.355894
Invoice INV-1612 (1).pdf,Invoice INV-1612 (1).pdf,duplicate,,,,,,,,,inv#1268,2026-07-31T00:20:14.971736
INV 408-INV24_25137 GBL1750A.pdf,INV 408-INV24_25137 GBL1750A.pdf,covered,,,,,,,,,inv#1395,2026-07-31T00:20:18.818200
1774506406850-Inv_18756_from_Rohde_Smash_Repairs.pdf,1774506406850-Inv_18756_from_Rohde_Smash_Repairs.pdf,covered,,,,,,,,,inv#380,2026-07-31T00:20:18.845003
AU-MRKV034438E0 TaxInvoice.pdf,AU-MRKV034438E0 TaxInvoice.pdf,covered,,,,,,,,,inv#512,2026-07-31T00:20:18.874361
Excess Request (18).pdf,Excess Request (18).pdf,stray_loaded,1795,True,tax_invoice,3,bill_to,,QUARANTINE,,,2026-07-31T00:20:18.902995
1CSF876 - Repo invoice.pdf,1CSF876 - Repo invoice.pdf,covered,,,,,,,,,inv#1236,2026-07-31T00:20:34.497594
FLM - 28545756_Fee invoice - 503KG8.pdf,FLM - 28545756_Fee invoice - 503KG8.pdf,covered,,,,,,,,,inv#604,2026-07-31T00:20:34.526324
invoice-to-DriveLah-Oct-Nov2024.pdf,invoice-to-DriveLah-Oct-Nov2024.pdf,covered,,,,,,,,,inv#1302,2026-07-31T00:20:34.556176
FLM - 33549092_Fee invoice - 751ZVQ.pdf,FLM - 33549092_Fee invoice - 751ZVQ.pdf,stray_loaded,1796,True,tax_invoice,3,bill_to,72,MATCHED,5034,,2026-07-31T00:20:34.584674
tokio3.PNG,tokio3.PNG,covered,,,,,,,,,inv#1356,2026-07-31T00:20:40.214255
REGO- CVX13F Invoice.png,REGO- CVX13F Invoice.png,covered,,,,,,,,,inv#867,2026-07-31T00:20:40.242570
DRIVE MATE FTI00089338.pdf,DRIVE MATE FTI00089338.pdf,covered,,,,,,,,,inv#1141,2026-07-31T00:20:40.270399
DRIVE MATE AUSTRALIA PTY LTD FTI00091071.pdf,DRIVE MATE AUSTRALIA PTY LTD FTI00091071.pdf,covered,,,,,,,,,inv#942,2026-07-31T00:20:40.298274
489KX4_FEE INVOICE.pdf,489KX4_FEE INVOICE.pdf,covered,,,,,,,,,inv#979,2026-07-31T00:20:40.327338
Invoice - RS - Drive Lah Ventures Holding Pte Ltd - 37 (1).pdf,Invoice - RS - Drive Lah Ventures Holding Pte Ltd - 37 (1).pdf,covered,,,,,,,,,inv#931,2026-07-31T00:20:40.355124
Invoice_98714 (1).pdf,Invoice_98714 (1).pdf,covered,,,,,,,,,inv#829,2026-07-31T00:20:40.385294
Invoice_INV_MI_23562.pdf,Invoice_INV_MI_23562.pdf,covered,,,,,,,,,inv#1261,2026-07-31T00:20:40.413449
image - 2024-11-12T130643.292.png,image - 2024-11-12T130643.292.png,covered,,,,,,,,,inv#1317,2026-07-31T00:20:40.441849
Drive Lah Inv_348 (1).pdf,Drive Lah Inv_348 (1).pdf,covered,,,,,,,,,inv#571,2026-07-31T00:20:40.472535
1264488-002 - Recovery Letter.pdf,1264488-002 - Recovery Letter.pdf,covered,,,,,,,,,inv#1488,2026-07-31T00:20:40.501326
5893791_FEE INVOICE.pdf,5893791_FEE INVOICE.pdf,covered,,,,,,,,,inv#869,2026-07-31T00:20:40.531845
SGIN24-463615.pdf,SGIN24-463615.pdf,covered,,,,,,,,,inv#1327,2026-07-31T00:20:40.561965
5655 (1).jpg,5655 (1).jpg,covered,,,,,,,,,inv#1027,2026-07-31T00:20:40.591494
New Claim Acknowledgement 1VZ9NY.pdf,New Claim Acknowledgement 1VZ9NY.pdf,covered,,,,,,,,,inv#1114,2026-07-31T00:20:40.622236
Excess Request (5) (2).pdf,Excess Request (5) (2).pdf,covered,,,,,,,,,inv#808,2026-07-31T00:20:40.652028
Motor Fleet Renewal (April) Invoice 228811 - DRIVELA.pdf,Motor Fleet Renewal (April) Invoice 228811 - DRIVELA.pdf,covered,,,,,,,,,inv#839,2026-07-31T00:20:40.681225
52577_FEE INVOICE (1).pdf,52577_FEE INVOICE (1).pdf,covered,,,,,,,,,inv#921,2026-07-31T00:20:40.711444
AR202406-000001-VW CADDY-SGY5490X-WO202405-0270.pdf,AR202406-000001-VW CADDY-SGY5490X-WO202405-0270.pdf,covered,,,,,,,,,inv#1392,2026-07-31T00:20:40.740741
Invoice INV-6379-1.pdf,Invoice INV-6379-1.pdf,stray_loaded,1797,True,tax_invoice,3,bill_to,,QUARANTINE,,,2026-07-31T00:20:40.770819
Excess Request (4) (2).pdf,Excess Request (4) (2).pdf,stray_loaded,1798,True,tax_invoice,3,bill_to,,QUARANTINE,,,2026-07-31T00:20:56.183622
24.1289.pdf,24.1289.pdf,stray_loaded,1799,True,tax_invoice,3,bill_to,28,MATCHED,6500,,2026-07-31T00:21:12.098128
Tokio1.PNG,Tokio1.PNG,covered,,,,,,,,,inv#1358,2026-07-31T00:21:27.552725
FTI1100002181.pdf,FTI1100002181.pdf,covered,,,,,,,,,inv#629,2026-07-31T00:21:27.582742
Eden Rose Rent Invoice INV-5855.pdf,Eden Rose Rent Invoice INV-5855.pdf,covered,,,,,,,,,inv#1257,2026-07-31T00:21:27.609899
656XGQ_FEE INVOICE.pdf,656XGQ_FEE INVOICE.pdf,covered,,,,,,,,,inv#911,2026-07-31T00:21:27.639578
PI-SUM-26-076463.pdf,PI-SUM-26-076463.pdf,not_invoice,1800,False,letter,1,bill_to,,QUARANTINE,,,2026-07-31T00:21:27.668832
Screenshot 2024-06-11 at 2.50.52 PM.png,Screenshot 2024-06-11 at 2.50.52 PM.png,covered,,,,,,,,,inv#1463,2026-07-31T00:21:44.445475
Invoice 12221.pdf,Invoice 12221.pdf,covered,,,,,,,,,inv#770,2026-07-31T00:21:44.475451
SGIN24-724900.pdf,SGIN24-724900.pdf,stray_loaded,1801,True,tax_invoice,2,currency,355,MATCHED,,,2026-07-31T00:21:44.504180
glasswork rms (2).pdf,glasswork rms (2).pdf,covered,,,,,,,,,inv#1534,2026-07-31T00:22:04.604519
Invoice_INV_MI_20243.pdf,Invoice_INV_MI_20243.pdf,covered,,,,,,,,,inv#1476,2026-07-31T00:22:04.633836
Copy of Nick_s invoices (1)(1).pdf,Copy of Nick_s invoices (1)(1).pdf,covered,,,,,,,,,inv#1283,2026-07-31T00:22:04.668471
PS Marrickville-Invoice 0000341.pdf,PS Marrickville-Invoice 0000341.pdf,covered,,,,,,,,,inv#1279,2026-07-31T00:22:04.696307
Invoice_102382 (1).pdf,Invoice_102382 (1).pdf,covered,,,,,,,,,inv#628,2026-07-31T00:22:04.725558
Invoice 11927.pdf,Invoice 11927.pdf,stray_loaded,1802,True,tax_invoice,3,bill_to,661,MATCHED,5032,,2026-07-31T00:22:04.753865
5123420472-04 May 2025 DN.pdf,5123420472-04 May 2025 DN.pdf,covered,,,,,,,,,inv#621,2026-07-31T00:22:10.468214
1777879170805-R208694.pdf,1777879170805-R208694.pdf,covered,,,,,,,,,inv#324,2026-07-31T00:22:10.495737
Excess Request 1ZU5BI.pdf,Excess Request 1ZU5BI.pdf,covered,,,,,,,,,inv#1063,2026-07-31T00:22:10.524305
1RS2TN storage fee (2).jpg,1RS2TN storage fee (2).jpg,duplicate,,,,,,,,,inv#902,2026-07-31T00:22:10.553787
SHR578_Fee invoice.pdf,SHR578_Fee invoice.pdf,covered,,,,,,,,,inv#1044,2026-07-31T00:22:28.176114
mycar-13190153 (1).pdf,mycar-13190153 (1).pdf,covered,,,,,,,,,inv#1315,2026-07-31T00:22:28.204207
AU-MRKV031525FC TaxInvoice.pdf,AU-MRKV031525FC TaxInvoice.pdf,covered,,,,,,,,,inv#1005,2026-07-31T00:22:28.231306
inv 2534558.pdf,inv 2534558.pdf,covered,,,,,,,,,inv#488,2026-07-31T00:22:28.260042
AU-MRKV03375989 TaxInvoice.pdf,AU-MRKV03375989 TaxInvoice.pdf,stray_loaded,1804,True,tax_invoice,3,bill_to,117,MATCHED,5066,,2026-07-31T00:22:28.288579
"Towlah Invoice for SNF356B Jumpstart May 2, 2025.jpg","Towlah Invoice for SNF356B Jumpstart May 2, 2025.jpg",covered,,,,,,,,,inv#904,2026-07-31T00:22:44.897104
1766727692907-48011791_FEE-INVOICE-1.pdf,1766727692907-48011791_FEE-INVOICE-1.pdf,stray_loaded,1805,True,tax_invoice,3,bill_to,72,MATCHED,5034,,2026-07-31T00:22:44.926448
SMD8456R Invoice (1).pdf,SMD8456R Invoice (1).pdf,covered,,,,,,,,,inv#659,2026-07-31T00:22:50.652915
Excess Request 752IN2.pdf,Excess Request 752IN2.pdf,covered,,,,,,,,,inv#1126,2026-07-31T00:22:50.681246
INV23-2440546 (1).pdf,INV23-2440546 (1).pdf,covered,,,,,,,,,inv#1528,2026-07-31T00:22:50.710692
FINV6955.pdf,FINV6955.pdf,covered,,,,,,,,,inv#524,2026-07-31T00:22:50.738523
61930.pdf,61930.pdf,covered,,,,,,,,,inv#1198,2026-07-31T00:22:50.768535
Screenshot 2024-07-21 at 7.55.44 PM.png,Screenshot 2024-07-21 at 7.55.44 PM.png,covered,,,,,,,,,inv#1419,2026-07-31T00:22:50.800171
20240505 Invoice - Data Management-1dc7b922-c42e-4cff-bd2e-0e63ae863463.pdf,20240505 Invoice - Data Management-1dc7b922-c42e-4cff-bd2e-0e63ae863463.pdf,covered,,,,,,,,,inv#1505,2026-07-31T00:22:50.831068
Copy of Copy of Nick_s invoices (1).pdf,Copy of Copy of Nick_s invoices (1).pdf,covered,,,,,,,,,inv#1283,2026-07-31T00:22:50.859962
Towing 1TJ9DJ.pdf,Towing 1TJ9DJ.pdf,covered,,,,,,,,,inv#1136,2026-07-31T00:22:50.888713
1770173757494-Invoice-INV-7321.pdf,1770173757494-Invoice-INV-7321.pdf,stray_loaded,1806,True,tax_invoice,3,bill_to,149,MATCHED,5060,,2026-07-31T00:22:50.918247
INV 508-INV25_30176 GBL1750A.pdf,INV 508-INV25_30176 GBL1750A.pdf,covered,,,,,,,,,inv#662,2026-07-31T00:22:56.865965
Assessment fee 117KX4.pdf,Assessment fee 117KX4.pdf,covered,,,,,,,,,inv#1105,2026-07-31T00:22:56.894758
VH-PI-26-001149 (1).pdf,VH-PI-26-001149 (1).pdf,covered,,,,,,,,,inv#347,2026-07-31T00:22:56.920898
00003462.pdf,00003462.pdf,duplicate,,,,,,,,,inv#1556,2026-07-31T00:22:56.950191
Screenshot 2024-04-15 at 1.22.37 PM (1).png,Screenshot 2024-04-15 at 1.22.37 PM (1).png,covered,,,,,,,,,inv#1522,2026-07-31T00:23:05.709006
FLM Invoice.pdf,FLM Invoice.pdf,stray_loaded,1808,True,tax_invoice,3,bill_to,72,MATCHED,5034,,2026-07-31T00:23:05.737323
901824.pdf,901824.pdf,covered,,,,,,,,,inv#671,2026-07-31T00:23:11.606951
INVOICE # 19201.pdf,INVOICE # 19201.pdf,covered,,,,,,,,,inv#1477,2026-07-31T00:23:11.637068
Cheng Chuan - SLB6327R - Invoice number 61708.pdf,Cheng Chuan - SLB6327R - Invoice number 61708.pdf,covered,,,,,,,,,inv#929,2026-07-31T00:23:11.665233
Document_2990DDA_20250527.csv,Document_2990DDA_20250527.csv,covered,,,,,,,,,inv#826,2026-07-31T00:23:11.693750
Invoice_INV_MI_23562 (1).pdf,Invoice_INV_MI_23562 (1).pdf,covered,,,,,,,,,inv#1261,2026-07-31T00:23:11.721691
00000616_20260729_165809.pdf,00000616_20260729_165809.pdf,stray_loaded,1809,True,tax_invoice,3,bill_to,48,MATCHED,5033,,2026-07-31T00:23:11.750078
89644894_Fee invoice.pdf,89644894_Fee invoice.pdf,stray_loaded,1810,True,tax_invoice,3,bill_to,72,MATCHED,5034,,2026-07-31T00:23:15.916802
New Claim Acknowledgement (7).pdf,New Claim Acknowledgement (7).pdf,covered,,,,,,,,,inv#1310,2026-07-31T00:23:21.796512
IMG_9175.png,IMG_9175.png,covered,,,,,,,,,inv#605,2026-07-31T00:23:21.827003
SMZ9762J - Fixed Lah - Repair invoice.pdf,SMZ9762J - Fixed Lah - Repair invoice.pdf,stray_loaded,1811,True,invoice,2,bill_to,,QUARANTINE,,,2026-07-31T00:23:21.859494
1771204759406-75322229_Fee-invoice.pdf,1771204759406-75322229_Fee-invoice.pdf,covered,,,,,,,,,inv#438,2026-07-31T00:23:38.003561
Invoice INV-6881-2.pdf,Invoice INV-6881-2.pdf,stray_loaded,1812,True,tax_invoice,3,bill_to,,QUARANTINE,,,2026-07-31T00:23:38.030795
AU-MRKV030409E7 TaxInvoice.pdf,AU-MRKV030409E7 TaxInvoice.pdf,covered,,,,,,,,,inv#1219,2026-07-31T00:23:53.259908
Drive_AS_Feb 12-Feb 18_005.pdf,Drive_AS_Feb 12-Feb 18_005.pdf,covered,,,,,,,,,inv#1575,2026-07-31T00:23:53.288832
5123420472-03 Dec 2024 DN (1).pdf,5123420472-03 Dec 2024 DN (1).pdf,covered,,,,,,,,,inv#968,2026-07-31T00:23:53.317615
Jan 2026 otoplug.png,Jan 2026 otoplug.png,not_invoice,,True,invoice,,,,,,,2026-07-31T00:23:53.348099
Excess Request (14).pdf,Excess Request (14).pdf,covered,,,,,,,,,inv#811,2026-07-31T00:23:55.913628
27270073_FEE INVOICE.pdf,27270073_FEE INVOICE.pdf,stray_loaded,1813,True,tax_invoice,3,bill_to,72,MATCHED,5034,,2026-07-31T00:23:55.940147
508a5558-3a28-4a3e-afae-ff7647b7db15.pdf,508a5558-3a28-4a3e-afae-ff7647b7db15.pdf,covered,,,,,,,,,inv#1293,2026-07-31T00:24:02.010278
SFT868L Repair Invoice.pdf,SFT868L Repair Invoice.pdf,covered,,,,,,,,,inv#852,2026-07-31T00:24:02.039399
ISHENG_Fee invoice.pdf,ISHENG_Fee invoice.pdf,covered,,,,,,,,,inv#977,2026-07-31T00:24:02.065113
SGIN24-724901.pdf,SGIN24-724901.pdf,stray_loaded,1814,True,tax_invoice,2,bill_to,355,MATCHED,,,2026-07-31T00:24:02.092152
AU-MRKV03261592 TaxInvoice.pdf,AU-MRKV03261592 TaxInvoice.pdf,covered,,,,,,,,,inv#754,2026-07-31T00:24:19.437468
VH-PI-25-007450.pdf,VH-PI-25-007450.pdf,covered,,,,,,,,,inv#397,2026-07-31T00:24:19.463448
Motor Fleet Renewal (March) Invoice 227873- DRIVELA - 227873.pdf,Motor Fleet Renewal (March) Invoice 227873- DRIVELA - 227873.pdf,covered,,,,,,,,,inv#971,2026-07-31T00:24:19.492417
1769502424419-Invoice_16539784_230126040757.pdf,1769502424419-Invoice_16539784_230126040757.pdf,covered,,,,,,,,,inv#468,2026-07-31T00:24:19.522043
INVOICE # 18043.pdf,INVOICE # 18043.pdf,covered,,,,,,,,,inv#1566,2026-07-31T00:24:19.548934
INV 507-INV25_29839 GBL1750A.pdf,INV 507-INV25_29839 GBL1750A.pdf,covered,,,,,,,,,inv#703,2026-07-31T00:24:19.579559
freetexttaxinvoice (2).pdf,freetexttaxinvoice (2).pdf,covered,,,,,,,,,inv#1478,2026-07-31T00:24:19.611394
AWS (2).PNG,AWS (2).PNG,covered,,,,,,,,,inv#1168,2026-07-31T00:24:19.639927
1773999726606-TAX-INVOICE-DM022-DRAPER-Cassandraie-DM-83035626-17.03.26.pdf,1773999726606-TAX-INVOICE-DM022-DRAPER-Cassandraie-DM-83035626-17.03.26.pdf,covered,,,,,,,,,inv#386,2026-07-31T00:24:19.670883
1646Nxm2ich6nw0J82OFE5Zgbuht22jIZ,Invoice 12221.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:40:13.244140
1EP06Y7gdSHaua5sLNUoCDyYn0eAUGAei,00000616_20260729_165809.pdf,covered,,,,,,,,,inv#1809,2026-07-31T00:40:13.308138
1tgGhFo8i1Plh4mWy_UqQ7xFH854CH22v,June 2026 otoplug.png,covered,,,,,,,,,inv#251,2026-07-31T00:40:13.338521
13oSJQPuWjZw8PbO2pAxSssAqzHoHt6cq,Invoice for NEW (Invoice No_ NW20250000010843).pdf,covered,,,,,,,,,inv#1111,2026-07-31T00:40:13.366455
1XeFAoyEwn03pdtj_PpqT8HdDxvr7H3Pd,PB22415.png,covered,,,,,,,,,inv#1742,2026-07-31T00:40:13.395733
1RxU3uISWtYVHX1A2DHlUlIT973bNfO1e,PI-SUM-26-076463.pdf,covered,,,,,,,,,inv#1800,2026-07-31T00:40:13.423211
1__IvjEnAo-v13qg1MADHz3Vr_V_jZCPN,Invoice_260197_from_ACE.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:40:13.451318
1VZoqzeKvYKv5roB4nOqFdBMmRm2414pn,Invoice_260171_from_ACE.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:40:13.481036
1E4MPCdpp88wH2B2QzW6HpL2G1TQ12Z9Q,Invoice_260121_from_ACE.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:40:13.513596
1hY_sYn592m6iWx5MgbNdrBvWNHV-vvYz,Invoice_260073_from_ACE.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:40:13.546366
1fPCn3n9ruMmp2sCo4_4NvFbWGNhAoFh3,Invoice_260144_from_ACE.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:40:13.574956
15vgKVMmc4L29eNk6e1aFeQrVGmIuc3mc,1781745270126-Repair-invoice-1.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:40:13.609565
1r-BuKx4hxMHfaQbmFF4WcJl5VUFVFBKz,1781591657151-4048763_20260611_FEE-INVOICE-B.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:40:14.487988
1qJkF0BpzviwMb8MmL--tbijfMTzd7jJB,1780973104735-INV-01287.pdf,covered,,,,,,,,,inv#1753,2026-07-31T00:40:14.514303
